"K","beta_diff","topics_equal","num_its_deter","num_its"
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
