"K","beta_diff","topics_equal","num_its_deter","num_its"
10,9.04962587417197e-07,"TRUE",22,22
10,9.06431744777327e-07,"TRUE",22,22
10,2.2783519374898e-06,"Component “lift”: 2 string mismatches",22,22
10,9.02233875603224e-07,"Component “lift”: 2 string mismatches",22,22
10,5.07051544424409e-06,"TRUE",22,22
10,9.08793029558048e-07,"Component “lift”: 2 string mismatches",22,22
10,2.27833327718548e-06,"Component “lift”: 2 string mismatches",22,22
10,2.27810419337702e-06,"TRUE",22,22
10,2.27859144961211e-06,"TRUE",22,22
10,9.00345349069836e-07,"TRUE",22,22
10,9.08799207063866e-07,"Component “lift”: 2 string mismatches",22,22
10,2.27814683768617e-06,"Component “lift”: 2 string mismatches",22,22
10,9.07302580291717e-07,"Component “lift”: 2 string mismatches",22,22
10,2.27794480484948e-06,"TRUE",22,22
10,2.27792095591915e-06,"Component “lift”: 2 string mismatches",22,22
10,8.9513079544357e-07,"TRUE",22,22
10,9.03635813228886e-07,"TRUE",22,22
10,2.27777785295587e-06,"Component “lift”: 2 string mismatches",22,22
10,2.27868116225237e-06,"TRUE",22,22
10,2.27832384094423e-06,"Component “lift”: 2 string mismatches",22,22
10,9.06099967401119e-07,"TRUE",22,22
10,8.99635590910853e-07,"Component “lift”: 2 string mismatches",22,22
10,9.13451859459654e-07,"TRUE",22,22
10,9.14728776245773e-07,"Component “lift”: 2 string mismatches",22,22
10,9.06522789690828e-07,"TRUE",22,22
10,9.11820755435696e-07,"Component “lift”: 2 string mismatches",22,22
10,2.27873099116952e-06,"Component “lift”: 2 string mismatches",22,22
10,2.27896509813551e-06,"TRUE",22,22
10,9.03911066589462e-07,"TRUE",22,22
10,9.05537801016091e-07,"Component “lift”: 2 string mismatches",22,22
10,9.10733062863023e-07,"TRUE",22,22
10,9.03232930091982e-07,"Component “lift”: 2 string mismatches",22,22
10,9.02622964449807e-07,"TRUE",22,22
10,2.27790679934098e-06,"TRUE",22,22
10,9.05565669037692e-07,"TRUE",22,22
10,9.04550085654759e-07,"Component “lift”: 2 string mismatches",22,22
10,2.27839091152641e-06,"TRUE",22,22
10,8.90972125539192e-07,"TRUE",22,22
10,8.9610020118105e-07,"Component “lift”: 2 string mismatches",22,22
10,9.10777656924928e-07,"Component “lift”: 2 string mismatches",22,22
10,9.08514355705064e-07,"TRUE",22,22
10,9.08660695579294e-07,"Component “lift”: 2 string mismatches",22,22
10,2.27791190864787e-06,"Component “lift”: 2 string mismatches",22,22
10,9.00569140839998e-07,"Component “lift”: 2 string mismatches",22,22
11,6.45919176437277e-05,"Component “lift”: 2 string mismatches",21,21
11,6.47305846577873e-05,"Component “lift”: 2 string mismatches",21,21
11,6.47322288075767e-05,"Component “lift”: 2 string mismatches",21,21
11,3.18176278596067e-06,"Component “lift”: 2 string mismatches",21,21
11,4.40037978720243e-05,"Component “lift”: 2 string mismatches",21,21
11,6.14923632941582e-05,"TRUE",21,21
11,1.7852296831105e-05,"TRUE",21,21
11,6.4682735749506e-05,"TRUE",21,21
11,6.47287892519626e-05,"Component “lift”: 2 string mismatches",21,21
11,4.40976076679552e-05,"TRUE",21,21
11,1.79206501414537e-05,"Component “lift”: 2 string mismatches",21,21
11,1.78922496489325e-05,"TRUE",21,21
11,4.40979387388074e-05,"TRUE",21,21
11,4.39305261036813e-05,"TRUE",21,21
11,4.31584421607061e-05,"TRUE",21,21
11,6.46485545075441e-05,"TRUE",21,21
11,6.46827597364962e-05,"TRUE",21,21
11,6.47306005973418e-05,"TRUE",21,21
11,2.10846568118311e-05,"Component “lift”: 2 string mismatches",21,21
11,1.79104357571773e-05,"Component “lift”: 2 string mismatches",21,21
11,6.4591840644688e-05,"TRUE",21,21
